alt_prod_price,category_name,from_the_manufacturer,long_product_description,product_description,product_image,product_main_price,product_name,product_page,product_price,product_reviews
,"
                Electronics
            ,
                 Electronics
             ",,"Get the gaming system that lets you play the games you want, wherever you are, however you like. Includes the Nintendo Switch console and Nintendo Switch dock in black, with contrasting left and right Joy‑Con controllers-one red, one blue. Also includes all the extras you need to get started. Model number: HAC-001(-01) (product serial number begins with “XKW”) This model includes battery life of approximately 4.5 - 9 hours. The battery life will depend on the games you play. For instance, the battery will last approximately 5.5 hours for The Legend of Zelda: Breath of the Wild (games sold separately). ,Introducing Nintendo Switch, the new home video game system from Nintendo. In addition to providing single and multiplayer thrills at home, the Nintendo Switch system can be taken on the go so players can enjoy a full home console experience anytime, anywhere. The mobility of a handheld is now added to the power of a home gaming system, with unprecedented new play styles brought to life by the two new Joy-Con controllers.,PLAY ANYWHERE,At home the main unit rests in the Nintendo Switch dock, which connects the system to the TV and lets you play with family and friends in the comfort of your living room.,Lift Nintendo Switch from the dock and instantly transition to handheld mode for on-the-go gaming. By sharing Joy-Con, players can go head-to-head while away from home. You can also enjoy the same great games in tabletop mode by using the included stand to prop the system up.,Remove the detachable Joy-Con from either side of Nintendo Switch for more play styles:,Bring together up to 8 Nintendo Switch systems for local face-to-face multiplayer. ,Yes, a robust set of options is included to help both parents and kids have the best possible gaming experience. ,Parents can set controls on the system, or use the free Nintendo Switch Parental Controls app to set restrictions on games and purchases, monitor gaming time, and more.","
, ,
,by entering your model number.,
,
,
3 Play Styles: TV Mode, Tabletop Mode, Handheld Mode

,
6.2-inch, multi-touch capacitive touch screen

,
4.5-9+ Hours of Battery Life *Will vary depending on software usage conditions

,
Connects over Wi-Fi for multiplayer gaming; Up to 8 consoles can be connected for local wireless multiplayer

,
Model number: HAC-001(-01)

",https://images-na.ssl-images-amazon.com/images/I/61JnrafZ7zL._AC_SL1457_.jpg,,"







Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)






",https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/dp/B07VGRJDFY/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_72%3A1248881011&rnid=1248877011&s=electronics&sr=1-6,"New & Used (59) from, ,$376.95",4.8 out of 5 stars
"
$1,474.38
","
                Electronics
            ,
                 Electronics
             ",,"TI-84 Plus CE Graphing Calculator Teacher Pack. Includes: 10 (EZ spot units) ; 10 TI Rechargeable battery; 10 quick reference card; 1 getting started guide; 5 Unit to Unit USB Cable; 5 USB Computer cables; 1 product poster; 1 TI Charging Station CE. With TI-84 Plus Silver Edition functionality and a high-resolution, full-color backlit display, the TI-84 Plus CE makes comprehension of math and science topics quicker and easier. Built-in Math Print feature enables students to enter and view math symbols, formulas and stacked fractions as they appear in textbooks. Includes a TI Rechargeable Battery. Ideal for middle school through college.

","
High-resolution, full-color backlit display

,
Sleek Design

,
TI Rechargeable Battery

,
Familiar 84 Plus Family Functionality

,
Ability to import and use images

",https://images-na.ssl-images-amazon.com/images/I/71Cb9WnHQrL._AC_SL1480_.jpg,"$1,412.80","







Texas Instruments TI- 84Plus CE Teacher's 10 Pack Graphing Calculator






",https://www.amazon.com/dp/B00TFYYM6A/ref=sr_1_5?fst=as%3Aoff&qid=1599646281&refinements=p_72%3A1248881011&rnid=1248877011&s=electronics&sr=1-5,"New & Used (5) from, ,$94.99,Compare with similar items",4.8 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,,"
, ,
,by entering your model number.,
,
,
Intel Pentium Gold 5405U Dual Core 2. 3GHz Processor, 4GB DDR4-2400 MHz RAM, 128GB NVMe SSD Storage

,
14.0"" FHD IPS Display (1920x108), Integrated Intel UHD Graphics 610

,
802. 11AC Wi-Fi and Bluetooth 4.1 Combo, Front-Facing 720p HD Webcam with Privacy Shutter

,
2 x 2.0W Speakers with Dolby Audio DAX3, Dual Array Microphones, NO Optical Drive

,
3x USB Ports, 1x HDMI, 1x Headphone/microphone Combo Jack, 1x Media Card Reader, Windows 10 OS

",https://images-na.ssl-images-amazon.com/images/I/61317vsQVNL._AC_SL1500_.jpg,$569.00,"







Lenovo 2-in-1 Convertible Laptop, 14inch FHD (1920X 1080) Touchscreen, Intel Pentium Gold 5405U 2.30GHz, 4GB DDR4 RAM, 128GB NVMe SSD, WiFi, HDMI, Windows 10- (Renewed)






",https://www.amazon.com/Lenovo-Convertible-Laptop-14inch-Touchscreen/dp/B087LTKVDH/ref=sr_1_13?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-13,Compare with similar items,4.5 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,,"
This device is locked to AT&T only and not compatible with any other carrier.

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/616deySCZpL._AC_SL1500_.jpg,,"







Apple iPhone 8 Plus, 64GB, Space Gray - For AT&T (Renewed)






",https://www.amazon.com/dp/B07D6T4PRL/ref=sr_1_12?fst=as%3Aoff&qid=1599646281&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-12,,4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"What's in the box: Certified Refurbished iPhone, USB Cable/Adapter.

","
This device is locked to AT&T only and not compatible with any other carrier.

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/51%2BwAHd8wOL._AC_SL1000_.jpg,$389.00,"







Apple iPhone 8 Plus, 64GB, Red - For AT&T (Renewed)






",https://www.amazon.com/dp/B07GVNP17Y/ref=sr_1_12?fst=as%3Aoff&qid=1599646281&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-12,,4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,,"
This device is locked to AT&T only and not compatible with any other carrier.

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/61yX3VKY7GL._AC_SL1500_.jpg,,"







Apple iPhone 8 Plus, 64GB, Gold - For AT&T (Renewed)






",https://www.amazon.com/Apple-iPhone-Plus-AT-64GB/dp/B07D6TKRKW/ref=sr_1_12?fst=as%3Aoff&qid=1599646281&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-12,Compare with similar items,4.4 out of 5 stars
"
$390.00
","
                Electronics
            ,
                 Electronics
             ",,"This device is in EXCELLENT cosmetic condition, It is 100% fully functional as tested by our expert technicians and passed an industry leading 65-point inspection. The device may have minor cosmetic wear such as minimal light scratches on the screen and minor imperfections on sides and/or back. The device has been thoroughly inspected, cleaned and refurbished (if necessary) at our Manufacturer approved repair center. Includes new OEM a/C Adapter & Data cable. Devices do not include a SIM card, headphones, original box, and a manufacturer’s warranty. This GSM unlocked Device is being sold for use with only GSM carrier networks such as, T-Mobile and AT&T. Please check with your carrier prior to purchasing for compatibility.

","
Fully unlocked and compatible with any carrier of choice (e.g. AT&T, T-Mobile, Sprint, Verizon, US-Cellular, Cricket, Metro, etc.).

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/71mYym8-YbL._AC_SL1308_.jpg,$393.00,"







Apple iPhone 8 Plus, 64GB, Silver - Fully Unlocked (Renewed)






",https://www.amazon.com/Apple-iPhone-Plus-64GB-Silver/dp/B07YYM9J4L/ref=sr_1_12?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-12,"Renewed (4) from, ,$393.00,Compare with similar items",4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"Ultimate Ears BOOM 3 Portable Bluetooth Wireless Speaker (Waterproof) - Night Black (Renewed)

","
Ultimate Sound: BOOM 3 delivers loud and immersive 360-degree sound with deep and accurate bass, all carefully balanced so you can hear every note

,
Powered for Adventure: Rechargeable battery stays powered and pumping tunes for 15 hours. Add the POWER UP charging dock (sold separately) to charge Ultimate Ears BOOM 3 wirelessly so it’s always ready to go on your next musical adventure

,
Super-Portable and Durable: Waterproof + Floats and Virtually Indestructible. BOOM 3 can be totally submerged in up to 1 meter of water for up to 30 minutes, passing seriously tough durability tests to handle life’s spills and thrills

,
All-New Magic Button: Play, Pause, Skip and control any streaming music directly on the Bluetooth speaker with one touch of a button

,
PartyUp: Use the Ultimate Ears app to pair 2, 3, 4…and over 150 BOOM and MEGABOOM speakers together for the ultimate sound experience. Works with any generation of BOOM and MEGABOOM speakers

,
Extreme Performance Fabric: BOOM 3 is covered in shimmering two-tone fabric that’s tough, beautiful and engineered for extreme applications like motorcycle jackets and fire equipment

,
These are FCC regulated products: FCC ID JNZS00170

",https://images-na.ssl-images-amazon.com/images/I/71UPoagx3CL._AC_SL1000_.jpg,$89.95,"







Ultimate Ears Boom 3 Portable Bluetooth Wireless Speaker (Waterproof) - Night Black (Renewed)






",https://www.amazon.com/Ultimate-Ears-Portable-Bluetooth-Waterproof/dp/B07RY2T1RB/ref=sr_1_11?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-11,"Renewed (3) from, ,$89.95,Compare with similar items",4.1 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"Processor: AMD Ryzen 3 3200U 2.6GHz up to 3.5GHz,Display: 14.0-inch diagonal HD SVA Bright View micro-edge WLED-backlit (1366 x 768) , Graphics: AMD Radeon Vega 3 Graphics,Memory: 4 GB DDR4-2400 SDRAM (1 x 4 GB) , Internal storage: 128 GB M.2 Solid State Drive,Camera: HP True Vision HD Camera with integrated digital microphon, Product weight: 3.25 lb,Operating system: Windows 10 Home in S mode

","
, ,
,by entering your model number.,
,
,
Processor: AMD Ryzen 3 3200U 2.6GHz up to 3.5GHz

,
Display: 14.0-inch diagonal HD SVA Bright View micro-edge WLED-backlit (1366 x 768) , Graphics: AMD Radeon Vega 3 Graphics

,
Memory: 4 GB DDR4-2400 SDRAM (1 x 4 GB) , Internal storage: 128 GB M.2 Solid State Drive

,
Camera: HP True Vision HD Camera with integrated digital microphon, Product weight: 3.25 lb

,
Operating system: Windows 10 Home in S mode

",https://images-na.ssl-images-amazon.com/images/I/81yxJ3DZEGL._AC_SL1500_.jpg,$375.00,"







HP 14in High Performance Laptop (AMD Ryzen 3 3200U 2.6GHz up to 3.5GHz, AMD Radeon Vega 3 Graphics, 4GB DDR4 RAM, 128GB SSD, WiFi, Bluetooth, HDMI, Windows 10(Renewed)






",https://www.amazon.com/HP-Performance-Graphics-Bluetooth-Windows/dp/B084YXBMR9/ref=sr_1_10?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-10,Compare with similar items,4.0 out of 5 stars
"
$57.38
","
                Electronics
            ,
                 Electronics
             ",,"Garmin Drive 50 GPS navigator provides driver alerts to encourage safer driving and increase situational awareness. Warnings include alerts for sharp curves, speed changes, railroad crossings and animal crossings. Additionally, Garmin Drive 50 notifies you when driving the wrong way on a one-way street and sends warnings for nearby school zones. Receive alerts for nearby red light and speed cameras. For longer drives, a fatigue warning suggests break times and potential rest areas after hours of driving. The Up Ahead feature lets you easily see places up ahead and milestones along your route, without leaving the map view.

","
Easy-to-use, dedicated GPS navigator with 5.0-inch dual-orientation display

,
Preloaded with detailed maps of the U.S. (lower 49 states)

,
Driver alerts for increased awareness, including upcoming sharp curves, school zones, speed changes and more

,
Garmin Real Directions feature guides like a friend, using landmarks and traffic lights. Display type : WQVGA color TFT with white backlight

,
Find new and popular restaurants, shops and more with Foursquare

",https://images-na.ssl-images-amazon.com/images/I/71VXwad8GKL._AC_SL1500_.jpg,,"







Garmin Drive 50 USA LM GPS Navigator System with Lifetime Maps, Spoken Turn-By-Turn Directions, Direct Access, Driver Alerts, and Foursquare Data, (Renewed)






",https://www.amazon.com/Garmin-010-N1532-0C-Navigator-Certified-Refurbished/dp/B077H5M4LF/ref=sr_1_9?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-9,,4.2 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,,"
, ,
,by entering your model number.,
,
,
Google 2 Pack Wi-Fi Router - Wi-Fi Point - Power Adapter - 6.5' Ethernet Cable - Quick Start Guide - Google Warranty

,
Wireless Connectivity: AC1200 2x2 Wave 2 Wi-FiExpandable mesh Wi-FiSimultaneous dual-band Wi-Fi (2.4GHz / 5GHz) supporting IEEE 802.11a/b/g/n/acTX BeamformingBluetooth Smart Ready

,
Ports: 2 Gigabit Ethernet ports per Wi-Fi point WAN and LAN on primary Wi-Fi point; both act as LAN ports on additional Wi-Fi points

,
Material: Lightweight, durable plastic

,
Security: WPA2-PSK Automatic security updates Infineon SLB 9615 trusted platform module

",,$169.99,"







Google 2 Pack Wi-Fi Router (Renewed)






",https://www.amazon.com/Google-Pack-Wi-Fi-Router-Renewed/dp/B081VXXC44/ref=sr_1_8?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-8,Compare with similar items,4.6 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"This device is in EXCELLENT cosmetic condition, It is 100% fully functional as tested by our expert technicians and passed an industry leading 65-point inspection. The device may have minor cosmetic wear such as minimal light scratches on the screen and minor imperfections on sides and/or back. The device has been thoroughly inspected, cleaned and refurbished (if necessary) at our Manufacturer approved repair center. Includes new OEM a/C Adapter & Data cable. Devices do not include a SIM card, headphones, original box, and a manufacturer’s warranty. This GSM unlocked Device is being sold for use with only GSM carrier networks such as, T-Mobile and AT&T. Please check with your carrier prior to purchasing for compatibility.

","
Fully unlocked and compatible with any carrier of choice (e.g. AT&T, T-Mobile, Sprint, Verizon, US-Cellular, Cricket, Metro, etc.).

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/71XeQzRDyML._AC_SL1500_.jpg,$738.97,"







Apple iPhone Xs Max, 512GB, Space Gray - Fully Unlocked (Renewed)






",https://www.amazon.com/dp/B07P6298Y8/ref=sr_1_7?fst=as%3Aoff&qid=1599646281&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-7,,4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"This iPhone XS Max is Certified Refurbished. It is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. It will NOT come in its original packaging but will include a certified cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This iPhone XS Max is fully functional with T-Mobile, AT&T and all other GSM networks. It will NOT work on Sprint, Verizon, Boost, Virgin Mobile or any other CDMA network.

","
Fully unlocked and compatible with any carrier of choice (e.g. AT&T, T-Mobile, Sprint, Verizon, US-Cellular, Cricket, Metro, etc.).

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/61hBc3oHjyL._AC_SL1500_.jpg,,"







Apple iPhone XS Max, 64GB, Silver - Fully Unlocked (Renewed)






",https://www.amazon.com/dp/B07KFMSQKX/ref=sr_1_7?fst=as%3Aoff&qid=1599646281&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-7,"Renewed (3) from, ,$599.97",4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"iPhone XS Max delivers even faster Face ID with its smart, powerful chip and a breakthrough dual-camera system. iPhone XS is everything you love about iPhone. Taken to the extreme. Special Apple-designed alloy is precisely machined to create structural bands. The glass back allows iPhone XS to charge wirelessly. And it charges even faster than iPhone X. Extra secondary frames, a faster sensor, and the powerful A12 Bionic chip bring more highlight and shadow detail to your photos.

","
Super Retina HD display, 6.5-inch (diagonal) all-screen OLED Multi-Touch display, HDR display (2688x1242)

,
Splash, Water, and Dust Resistant. Rated IP68

,
A12 Bionic chip. Next-generation Neural Engine

,
Dual 12Mp wide-angles and telephoto cameras, 7MP Front TrueDepth Camera. Face ID

,
802.11ac Wi-Fi with 2x2 MIMO, Bluetooth 5.0 wireless technology, iOS 12

",https://images-na.ssl-images-amazon.com/images/I/61Z-L0yh%2BqL._AC_SL1400_.jpg,,"







Apple iPhone XS Max, 64GB, Gold - For AT&T / T-Mobile (Renewed)






",https://www.amazon.com/Apple-iPhone-Max-64GB-Gold/dp/B07X6JV322/ref=sr_1_7?fst=as%3Aoff&qid=1599646281&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-7,,4.4 out of 5 stars
"
$119.99
","
                Electronics
            ,
                 Electronics
             ",,"The reliable Brother RHL-L2395DW printer delivers efficient performance for the busy home or small office. Featuring class leading print speeds of up to 36 pages per minute and a flatbed scan glass for convenient copying and scanning. Wireless mobile device printing2 and ""touch to connect"" printing and scanning with NFC delivers added convenience. You can print-from and scan-to popular Cloud services4 directly from the 2.7"" color Touchscreen and help save time by creating custom shortcuts for your most used features. The 250-sheet paper capacity helps improve efficiency with less refills and handles letter or legal sized paper.

","
, ,
,by entering your model number.,
,
,
Print more, wait less. Engineered for efficient performance with class leading Print speeds of up to 36 pages per minute.

,
The 250-sheet paper capacity helps improve efficiency with less refills and the manual feed slot offers Professional prints on a variety of papers and sizes, such as card stock, envelopes, etc.

,
Printing as mobile as you are. Print wirelessly from your desktop, laptop, smartphone and tablet. ""Touch to Connect"" printing with NFC delivers added convenience

,
Print-from and scan-to popular cloud services directly from the 2.7"" color touchscreen including Dropbox, Google drive, Evernote, OneNote and more.

,
Engineered for productivity. Equipped with a flatbed scan glass for convenience copying and scanning right from the device. Copy Capability- Black and White. Print Technology- B/W Laser. Scanning Capability- B/W and Color

",https://images-na.ssl-images-amazon.com/images/I/71Jg9P8cjdL._AC_SL1500_.jpg,,"







Brother Printer RHLL2395DW Monochrome Printer with Scanner and Copier 2.7"" (Renewed)






",https://www.amazon.com/dp/B07HB7Z1CD/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-6,,4.4 out of 5 stars
"
$679.97
","
                Electronics
            ,
                 Electronics
             ",,"This iPhone XS Max is Certified Refurbished. It is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. It will NOT come in its original packaging but will include a certified cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This iPhone XS Max is fully functional with T-Mobile, AT&T and all other GSM networks. It will NOT work on Sprint, Verizon, Boost, Virgin Mobile or any other CDMA network.

","
Fully unlocked and compatible with any carrier of choice (e.g. AT&T, T-Mobile, Sprint, Verizon, US-Cellular, Cricket, Metro, etc.).

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/71XeQzRDyML._AC_SL1500_.jpg,$675.00,"







Apple iPhone XS Max, 256GB, Space Gray - Fully Unlocked (Renewed)






",https://www.amazon.com/Apple-iPhone-Max-Fully-Unlocked/dp/B07KFNRQ5S/ref=sr_1_7?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-7,"Renewed (4) from, ,$675.00",4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"This Apple iPhone 7 has been graded in Great Condition. Please see below for Great condition details. Working devices that include barely visible physical imperfections. No liquid damage. Screen may have minimal scratching. Housing may have minimal scratching; no pitting, dents, or dings. All Devices are 100% functional and pass our 36-point Phone Check certification test. All devices have been factory reset and have a clean ESN.

","
Renewed products look and work like new. These Pre-Owned products have been inspected and tested by Amazon-qualified suppliers, which typically perform a full diagnostic test, replacement of any defective parts, and a thorough cleaning process. Packaging and accessories may be generic. All products on Amazon Renewed come with a minimum 90-day supplier-backed warranty.

,
New 12MP camera, optical image stabilization, Quad-LED true Tone Flash, and live Photos LTE Advanced up to 450 Mbps and 802. 11a/b/G/openings/AC Wi-Fi with MIMO iOS 10 and iCloud

,
An entirely new camera system. The brightest, most colorful iPhone display ever. The fastest performance and best battery life in an iPhone. Every bit as powerful as it looks.

,
7MP FaceTime HD camera with Retina Flash splash, water, and dust resistant 4K video recording at 30 fps and slo-mo video recording for 1080P at 120 fps touch ID fingerprint sensor built in.

",https://images-na.ssl-images-amazon.com/images/I/61Pm332FhJL._AC_SL1500_.jpg,$199.99,"







Apple iPhone 7 Matte Black 32GB Verizon Unlocked (Renewed)






",https://www.amazon.com/Apple-iPhone-Verizon-Unlocked-Refurbished/dp/B07HYDFX8G/ref=sr_1_5?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-5,"Renewed (2) from, ,$192.00",4.1 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,,"
Chromecast built-in Access more than 200,000 TV shows and movies and over 30 million songs, from 1000+ apps including Netflix, YouTube, and Hulu. Download Chromecast-enabled apps to your mobile device, then simply tap the Cast button to stream your entertainment on the big screen.

,
Full Array LED backlight Evenly distributes LEDs across the screen’s backlight delivering exceptional light uniformity, color consistency and a more responsive picture from edge to edge for an outstanding high definition image.

,
High Definition Watch TV in crisp, clear 1080p high-definition resolution and experience a brilliant picture with the VIZIO D-Series.

,
Use Voice To Control The TV This VIZIO D-Series is the perfect smart-home companion, offering voice-control support for Siri, Google Assistant, and Amazon Alexa

,
VIZIO WatchFree Enjoy free & unlimited TV from over 150 channels – news, sports, movies, TV shows, music, and the best of the internet. No fees, subscriptions or logins. Built-in WiFi Connect with high-speed wireless for easy internet access with fast load times.

",https://images-na.ssl-images-amazon.com/images/I/71EDcJ5oK4L._AC_SL1500_.jpg,$167.99,"







Vizio D32F-G D-Series 32"" Class 1080p LED LCD Smart Full-Array LED LCD TV (2019 Model) (Renewed)






",https://www.amazon.com/Vizio-D32F-G-Serie-Modelo-Renovado/dp/B082QVSXQM/ref=sr_1_4?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-4,Compare with similar items,4.2 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"What's in the box: Certified Refurbished iPhone, USB cable/adapter.

","
Fully unlocked and compatible with any carrier of choice (e.g. AT&T, T-Mobile, Sprint, Verizon, US-Cellular, Cricket, Metro, etc.).

,
The device does not come with headphones or a SIM card. It does include a charger and charging cable that may be generic, in which case it will be UL or Mfi (Made for iPhone) Certified.

,
Inspected and guaranteed to have minimal cosmetic damage, which is not noticeable when the device is held at arms length.

,
Successfully passed a full diagnostic test which ensures like-new functionality and removal of any prior-user personal information.

,
Tested for battery health and guaranteed to have a minimum battery capacity of 80%.

",https://images-na.ssl-images-amazon.com/images/I/71XeQzRDyML._AC_SL1500_.jpg,,"







Apple iPhone XS, 512GB, Gray - Fully Unlocked (Renewed)






",https://www.amazon.com/dp/B07QWC1N53/ref=sr_1_3?fst=as%3Aoff&qid=1599646281&refinements=p_n_condition-type%3A16907720011&rnid=2224369011&s=electronics&sr=1-3,,4.3 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ",,"Scotch Thermal Laminating Pouches protect items from damage and are for use with thermal laminators. Pouches have a clear, high quality finish. Letter size.

","
, ,
,by entering your model number.,
,
,
8.5 x 11 for letter size documents

,
Photo safe

,
200 pouches per pack

,
Great for signs, schedules, certificates, kids artwork, and more

",https://images-na.ssl-images-amazon.com/images/I/81rk9XDdFYL._AC_SL1500_.jpg,$28.56,"







Scotch Thermal Laminating Pouches, 200-Pack, 8.9 x 11.4 Inches, Letter Size Sheets, Clear, 3-Mil (TP3854-200)






",https://www.amazon.com/Scotch-Laminating-11-4-Inches-200-Pack-TP3854-200/dp/B00CBAWIIY/ref=sr_1_23?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_36%3A1253504011&rnid=386442011&s=electronics&sr=1-23,"New (4) from, ,$28.56,Compare with similar items",4.9 out of 5 stars
,"
                Electronics
            ,
                 Electronics
             ","
            This lightweight tripod is perfect for most cameras up to 6.6 pounds. Setup is quick and easy. The included bag makes storage and transport a snap.
        ,
            The tripod’s legs can extend from 20” to 48”. Leg locks release smoothly and glide easily to your desired height. Crank up the center post for a tripod that is 60” tall.
        ","An Amazon brand

","
, ,
,by entering your model number.,
,
,
Lightweight tripod with adjustable-height legs and rubber feet

,
Compatible with most video cameras, digital cameras, still cameras, GoPro devices, smartphone adapters (not included), and scopes.

,
Recommended max load weight is 6.6 lbs (3kg) for optimal performance

,
Weighs 3 lbs; Extends from 25 inches to 60 inches when center post is fully extended; Carrying case included

,
Two built-in bubble view levels and 3-way head to allow for tilt and swivel motion; portrait or landscape options

,
Quick-release mounting plate helps ensure fast transitions between shots

",https://images-na.ssl-images-amazon.com/images/I/61vjUCzQCaL._AC_SL1484_.jpg,$25.99,"







AmazonBasics 60-Inch Lightweight Tripod with Bag






",https://www.amazon.com/AmazonBasics-60-Inch-Lightweight-Tripod-Bag/dp/B005KP473Q/ref=sr_1_22?dchild=1&fst=as%3Aoff&qid=1599646123&refinements=p_36%3A1253504011&rnid=386442011&s=electronics&sr=1-22,Compare with similar items,4.5 out of 5 stars
