alt_prod_price,category_name,from_the_manufacturer,long_product_description,product_description,product_image,product_main_price,product_name,product_page,product_price,product_reviews
,"
                Electronics
            ,
                 GPS, Finders & Accessories
             ",,"Stay fit, stay connected, and share your progress with forerunner 35. This stylish, easy-to-use GPS running Watch offers elevate wrist based Heart rate, giving you the option to run Without a chest strap. It also doubles as an all-day activity tracker to give you steps and calories. Forerunner 35 includes connected features like smart notifications, automatic uploads to the Garmin connect online fitness community, live track and music controls right on your wrist. Meet your fitness goals with help from various Sport profiles, intervals, vibration alerts to keep you motivated and useful features such as auto pause and run/walk activity mode. Forerunner 35 running Watch has what you need to take your running to the next level. Just put it on and go!

","
Vibration alerts helpful vibration alerts notify you of running prompts, activity tracking milestones, smart notifications and virtual pacing progress

,
Display size 0.93 x 0.93 inch (23.5 x 23.4 millimeter) sunlight visible, transflective memory in pixel (MIP), water rating 5 ATM, Smartwatch Mode upto 9 days, GPS mode upto 13 hours

,
Built in GPS built in to acquire satellites quickly to track how far, how fast and where you run, even under tree cover. No phone required

,
24/7 heart rate monitoring warm gives you heart rate all day and night no additional Strap required. Display resolution 128 x 128 pixels. Lens material : Chemically strengthened glass

,
Updated display perfect for indoor/outdoor viewing, smart connectivity auto uploads, smart notifications, live track, music controls and automatic software updates

",https://images-na.ssl-images-amazon.com/images/I/71G8iGMU0mL._AC_SL1500_.jpg,$99.00,"







Garmin 010-01689-03 Forerunner 35, Easy-to-Use GPS Running Watch, White






",https://www.amazon.com/Garmin-Forerunner-Easy-Running-Watch/dp/B01KPUHE62/ref=sr_1_1?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-1,"New (2) from, ,$99.00",4.5 out of 5 stars
,,,,,,,,https://www.amazon.com/Swann-SWWHD-INTSTD-GL-Security-Surveillance-Mounting/dp/B076PMJTJC/ref=sr_1_2?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-2,,
,"
                Electronics
            ,
                 Electronics Warranties
             ",,"Powertrust Svc Plan 8hr

","
, ,
,by entering your model number.,
,
,
A quality product by EATON

",https://images-na.ssl-images-amazon.com/images/I/510RnCXH34L._AC_SL1177_.jpg,"$4,663.95","







Eaton W2PT82NEDX-0020 POWERTRUST Service Plan 8 HR






",https://www.amazon.com/Eaton-W2PT82NEDX-0020-POWERTRUST-SERVICE-PLAN/dp/B00BRFKK0C/ref=sr_1_7?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-7,,Back
,"
                Electronics
            ,
                 Electronics Warranties
             ",,"Fast, accurate results--about 10 seconds per ear. Objective testing--no patient response required. Clear results that don't require caregiver interpretation--Pass/Refer result provided by instrument. Portable, reliable design gives you increased confidence and flexibility. 10-test memory storage in device. Simple printer interface for easy patient data documentation.Patient information can be downloaded into a PC ASCII file. Optional power supply: rechargeable lithium battery or AC power. 1-year warranty, extended warranty available.

",,,$770.27,"







Welch Allyn S1-395-2 2 Year Extended Warranty for 39500 OAE






",https://www.amazon.com/Welch-Allyn-S1-395-2-Extended-Warranty/dp/B07CNV7JNZ/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-6,,
"
$118.99
","
                Electronics
            ,
                 GPS, Finders & Accessories
             ",,"Stay fit, stay connected, and share your progress with forerunner 35. This stylish, easy-to-use GPS running Watch offers elevate wrist based Heart rate, giving you the option to run Without a chest strap. It also doubles as an all-day activity tracker to give you steps and calories. Forerunner 35 includes connected features like smart notifications, automatic uploads to the Garmin connect online fitness community, live track and music controls right on your wrist. Meet your fitness goals with help from various Sport profiles, intervals, vibration alerts to keep you motivated and useful features such as auto pause and run/walk activity mode. Forerunner 35 running Watch has what you need to take your running to the next level. Just put it on and go!

","
Built in GPS built in to acquire satellites quickly to track how far, how fast and where you run, even under tree cover. No phone required

,
24/7 heart rate monitoring warm gives you heart rate all day and night no additional Strap required. Display type : sunlight visible, transflective memory in pixel

,
Vibration alerts helpful vibration alerts notify you of running prompts, activity tracking milestones, smart notifications and virtual pacing progress.Strap material:Silicone

,
Updated display new high resolution display that is perfect for indoor/outdoor viewing. Fits wrists with a circumference of 140-200 millimeter

,
Smart connectivity auto uploads, smart notifications, live track, music controls and automatic sw updates

",https://images-na.ssl-images-amazon.com/images/I/71JIKFJUmsL._AC_SL1500_.jpg,$99.00,"







Garmin Forerunner 35, Easy-to-Use GPS Running Watch, Frost Blue, 1 (010-01689-02)






",https://www.amazon.com/Garmin-Forerunner-Easy-Running-Watch/dp/B01KPUHBS8/ref=sr_1_1?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-1,"New (6) from, ,$99.00,Compare with similar items",4.5 out of 5 stars
"
$95.99
","
                Electronics
            ,
                 GPS, Finders & Accessories
             ",,"Garmin Forerunner 35 Watch, Black. Accelerometer (calculates distance for indoor workouts, without need for a foot pod). Android Requirements 4.4 OS or later, Bluetooth 4.0 or later. Apple iOS Requirements iOS 10.0 or later, compatible with iPhone, iPad, iPod touch. Battery: Rechargeable lithium ion.

","
Easy-to use GPS running watch tracks how far, how fast and where you run

,
Estimates heart rate at the wrist, all day and night, using Garmin elevate wrist heart rate technology

,
Connected features: Smart notifications, automatic uploads to Garmin Connect, live tracking and music controls (when paired with a compatible smartphone)

,
All-day activity tracking estimates steps, calories and intensity minutes and reminds you when to move

,
Automatically uploads your data to Garmin Connect, our free online fitness community where you can join challenges, receive insights and share your progress as you meet your goals

",https://images-na.ssl-images-amazon.com/images/I/71wamdtiUHL._AC_SL1500_.jpg,$96.36,"







Garmin Forerunner 35; Easy-to-Use GPS Running Watch, Black






",https://www.amazon.com/Garmin-Forerunner-Easy-Running-Watch/dp/B01KPUHBK6/ref=sr_1_1?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-1,"New (9) from, ,$95.99,Compare with similar items",4.5 out of 5 stars
,"
                Electronics
            ,
                 Electronics Warranties
             ",,,"
, ,
,by entering your model number.,
,
,
GET THE FULL PICTURE IN FULL 1080p HD QUALITY. The ultra-wide 180 degree+ view shows the activity at the edges other cameras miss, so that you can have fewer cameras around your property bringing down the cost of home security.

,
TRUE DETECT HEAT & MOTION SENSING: Detects moving warm objects, like people and cars, triggering recording and push notifications so you can act immediately to prevent unwanted activity. Weatherproof design withstands rain, snow and heat year round.

,
PROTECTION 24/7. See in the dark up to 26ft (8m) with powerful infrared night vision, which automatically turns on when the lights are off. Talk to visitors, warn intruders or sound the siren to act quickly. Monitor pets, nannies or babies on mobile app.

,
SMART SURVEILLANCE: Compatible with Alexa enabled smart devices such as Echo Show, Echo Spot and 4K Fire TV. Also compatible with Google Assistant, Chromcast and Google Home Hub. Use the Swann Security app to view live video and receive push notifications.

,
EASY DIY INSTALLATION: Wire-free, worry free. 100% wireless. Enjoy security in minutes with easy installation and no cables needed. If anything goes wrong, your Camera is backed by a 12 month warranty.

,
Mounting type: Wall Mount

",https://images-na.ssl-images-amazon.com/images/I/61fnwmyJPOL._AC_SL1500_.jpg,$149.99,"







Swann Indoor/Outdoor Wireless 1080p WiFi Security Camera, 100% Wire-Free Home Surveillance, Heat & Motion-Sensing, Night Vision, Smart Mobile Alerts with Face Recognition, White, SWIFI-CAMW






",https://www.amazon.com/dp/B081KLJ55D/ref=sr_1_2?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-2,Compare with similar items,2.2 out of 5 stars
,"
                Electronics
            ,
                 Electronics Warranties
             ",,,"
, ,
,by entering your model number.,
,
,
GET THE FULL PICTURE IN FULL 1080p HD QUALITY. The ultra-wide 180 degree+ view shows the activity at the edges other cameras miss, so that you can have fewer cameras around your property bringing down the cost of home security.

,
TRUE DETECT HEAT & MOTION SENSING: Detects moving warm objects, like people and cars, triggering recording and push notifications so you can act immediately to prevent unwanted activity. Weatherproof design withstands rain, snow and heat year round.

,
PROTECTION 24/7. See in the dark up to 26ft (8m) with powerful infrared night vision, which automatically turns on when the lights are off. Talk to visitors, warn intruders or sound the siren to act quickly. Monitor pets, nannies or babies on mobile app.

,
SMART SURVEILLANCE: Compatible with Alexa enabled smart devices such as Echo Show, Echo Spot and 4K Fire TV. Also compatible with Google Assistant, Chromcast and Google Home Hub. Use the Swann Security app to view live video and receive push notifications.

,
EASY DIY INSTALLATION: Wire-free, worry free. 100% wireless. Enjoy security in minutes with easy installation and no cables needed. If anything goes wrong, your Camera is backed by a 12 month warranty.

",https://images-na.ssl-images-amazon.com/images/I/71hrPr6y-UL._AC_SL1500_.jpg,$129.99,"







Swann Indoor/Outdoor Wireless 1080p WiFi Security Camera, 100% Wire-Free Home Surveillance, Heat & Motion-Sensing, Night Vision, Smart Mobile Alerts with Face Recognition, Black, SWIFI-CAMB






",https://www.amazon.com/Swann-Outdoor-Security-Weatherproof-Sensing/dp/B081KL62BX/ref=sr_1_2?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-2,,Previous page of related Sponsored Products
,,,,,,,,https://www.amazon.com/TI-Nspire-Graphing-Calculator-Student-Software/dp/B07SDG5719/ref=sr_1_14?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-14,,
,"
                Electronics
            ,
                 Electronics Warranties
             ",,"Solar panel for the Swann Smart Security Camera Swann’s solar panel is the perfect accessory for the wire-free smart Security Camera. Just set, forget and never worry about charging your camera again. Included USB cable connect the Swann Smart Security Camera via the included USB cable to the solar panel and, after a few hours of direct sunlight, the camera’s battery will be charged sufficiently for normal operation. It’s easy and environmentally friendly! Adjustable bracket adjust the angle to receive maximum sunlight weatherproof the solar panel is built tough for the outdoors as it’s weatherproof.

","
, ,
,by entering your model number.,
,
,
Swann’s Solar panel is the perfect Accessory for your smart Security Camera

,
Simply connect the camera via the included USB charging cable to the panel & after exposure to direct sunlight the camera’s battery will be charged & ready to operate

,
Mount outside in any conditions

,
Adjust the angle to receive maximum sunlight

,
Wipes clean The panel of any debris or dust collected, every other Month

",https://images-na.ssl-images-amazon.com/images/I/618BiMopE2L._AC_SL1024_.jpg,,"







Swann Outdoor Solar Panel for Smart Security Camera Charger with Mounting Bracket and USB Cable






",https://www.amazon.com/Swann-SWWHD-INTSOL-GL-Solar-Panel-SWWHD-Intcam/dp/B07BRSN46P/ref=sr_1_2?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-2,Compare with similar items,4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics Warranties
             ",,"Solar panel for the Swann Smart Security Camera Swann’s solar panel is the perfect accessory for the wire-free smart Security Camera. Just set, forget and never worry about charging your camera again. Included USB cable connect the Swann Smart Security Camera via the included USB cable to the solar panel and, after a few hours of direct sunlight, the camera’s battery will be charged sufficiently for normal operation. It’s easy and ! Adjustable bracket adjust the angle to receive maximum sunlight weatherproof the solar panel is built tough for the outdoors as it’s weatherproof.

","
, ,
,by entering your model number.,
,
,
Swann’s Solar panel is the perfect Accessory for your smart Security Camera

,
Simply connect the camera via the included USB charging cable to the panel & after exposure to direct sunlight the camera’s battery will be charged & ready to operate

,
Mount outside in any conditions

,
Adjust the angle to receive maximum sunlight

,
Wipes clean The panel of any debris or dust collected, every other Month

",https://images-na.ssl-images-amazon.com/images/I/91wKW87JwhL._AC_SL1500_.jpg,$49.99,"







Swann Security Outdoor Solar Panel for Smart Security Camera Charger with Mounting Bracket and USB Cable, Solar Panel for Security Camera (SWIFI-Solar-GL)






",https://www.amazon.com/Swann-Security-Outdoor-Mounting-SWIFI-Solar-GL/dp/B082QLN165/ref=sr_1_2?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-2,,4.4 out of 5 stars
,"
                Electronics
            ,
                 Electronics Warranties
             ",,"The mom's 2021 plan-it Plus calendar will keep your family organized with a 17-month calendar grid including 5 individual family member rows, 442 reminder stickers and a magnetic planning whiteboard. Each month is accented with fun family-themed artwork by Cindy Revell.

","
, ,
,by entering your model number.,
,
,
17-Month format (August 2020 - December 2021)

,
400+ event/reminder stickers

,
Magnetic hanger Plus standard hanger

,
Handy storage pocket

,
Two tabbed contact sections

",https://images-na.ssl-images-amazon.com/images/I/71N-xJk2cpL._AC_SL1200_.jpg,$16.99,"







WSBL Mom's 2021 Plan-It (21997009167)






",https://www.amazon.com/WSBL-Moms-2021-Plan-It-21997009167/dp/B081G21R6C/ref=sr_1_1?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-1,"New (2) from, ,$16.99",4.8 out of 5 stars
,,,,,,,,https://www.amazon.com/Fujitsu-ScanSnap-Document-Scanner-Release/dp/B085R2QYDL/ref=sr_1_11?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-11,,
,,,,,,,,https://www.amazon.com/Texas-Instruments-Engineering-Scientific-Calculator/dp/B004NBZB2Y/ref=sr_1_9?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-9,,
,"
                Office Products
            ,
                 Office Electronics
             ",,"TI NspireCXII EZ Spot Teacher

","
, ,
,by entering your model number.,
,
,
UPC: 033317208531

,
Weight: 8.950 lbs

",https://images-na.ssl-images-amazon.com/images/I/61xyHbV7aVL._AC_SL1000_.jpg,"$1,577.28","







Texas Instruments TI-Nspire CX II Color Graphing Calculator - Teacher Kit (10 pack)






",https://www.amazon.com/Texas-Instruments-NspireCXII-Spot-Teacher/dp/B07R95NDD8/ref=sr_1_14?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-14,"New (5) from, ,$1,577.28",4.7 out of 5 stars
"
$113.00
","
                Office Products
            ,
                 Office Electronics
             ",,"The all-purpose TI-84 Plus graphing calculator, ideal for math and science, features more than a dozen preloaded apps including functionality that encourages exploration of interactive geometry, inequality graphing, and real-world data collection and analysis. Ideal for middle school through college.,What's in the Box:  ,TI-84 Plus calculator, impact-resistant protective slide case, TI connectivity/USB cable, silver oxide battery, four AAA batteries, Guidebook and free software Apps, warranty information.  ,TI-Rechargeable battery

,Amazon.com Product Description Building on the hugely popular TI-83 Plus, which is perhaps the best-selling calculator of all time, the TI-84 Plus is completely compatible with its predecessor. From that well-established platform, this new model adds more speed (a processor that's 2.5 times faster), more memory (24 KB RAM and 480 KB of Flash ROM), an enhanced high-contrast display (eight lines by 16 characters), and more beloved Apps. , , , , , TI-84 Plus, normal slide case, TI connectivity cable/USB cable, silver oxide battery, TI Product CD-ROM with full reference Guidebook and free software Apps, warranty information; four AAA batteries not included, alkaline recommended","
, ,
,by entering your model number.,
,
,
All-purpose graphing: pre-algebra, algebra 1, 2, geometry statistics, biology, physics, business and finance

,
Preloaded apps, 480 KB ROM, 24 KB RAM

,
Function visualization, 96 x 64 display resolution

,
Proactive case and USB cable included

",https://images-na.ssl-images-amazon.com/images/I/710oXzJl89L._AC_SL1500_.jpg,$109.80,"







Texas Instruments TI-84 Plus Graphing Calculator, Black






",https://www.amazon.com/Texas-Instruments-Plus-Graphics-Calculator/dp/B007WM3MW2/ref=sr_1_16?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-16,"New & Used (18) from, ,$69.48,Compare with similar items",4.7 out of 5 stars
,,,,,,,,https://www.amazon.com/Roller-System-Professional-Finish-Suitable/dp/B08HN8M6WJ/ref=sr_1_7?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-7,,
,"
                Office Products
            ,
                 Office Electronics
             ",,"Duracell CopperTop all-purpose alkaline batteries are not only dependable, they’re also long-lasting. You can take comfort in a 10-year guarantee (5-year guarantee for 9V) in storage. They’re great for many of the devices you use on a daily basis. And from storm season to medical needs to the holidays, Duracell is the #1 trusted battery brand so you know it’s a battery you can trust.

,By Duracell

","
Duracell D Batteries: The Duracell CopperTop D alkaline battery is designed for use in household items like remotes, toys, and more.

,
Duracell guarantees these batteries against defects in material and workmanship. Should any device be damaged due to a battery defect, we will repair or replace it at our option.*

,
Long Lasting Power: Duracell alkaline batteries are designed and developed for long lasting performance.

,
Guaranteed for 10 years in Storage: Duracell D alkaline batteries are guaranteed for 10 years in storage.

,
#1 Trusted Battery Brand: Duracell CopperTop batteries are available in Double A (AA), Triple A (AAA), C, D and 9V sizes.

",https://images-na.ssl-images-amazon.com/images/I/71Wzavl%2Bt%2BL._AC_SL1500_.jpg,$13.99,"







Duracell CopperTop D Batteries | Long Lasting Alkaline D Battery Pack | 8 Count






",https://www.amazon.com/Duracell-CopperTop-Batteries-recloseable-all-purpose/dp/B00164H4AI/ref=sr_1_15?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-15,"New (6) from, ,$13.99,Compare with similar items",4.8 out of 5 stars
,"
                Office Products
            ,
                 Office Electronics
             ","
            The ScanSnap iX1500 Deluxe offers you a better way to get organized.  With a large, easy-to-use touch screen and powerful software, the  ScanSnap iX1500 Deluxe offers improvements in design and function over  its predecessors.
        ,
            ","With ScanSnap, managing your paperwork is simple. Our products are designed to organize documents your way, with one-button ease of use and great options for small business owners and personal consumers.

","
, ,
,by entering your model number.,
,
,
Double-sided scanning with advanced paper feeding system Scan your documents business cards receipts and photos

,
Large easy to use 4 3 inch touch screen allows you to easily scan to your preferred destinations Scan to Google Drive Dropbox Your desktop folder and more!

,
Connects via USB cable or Wi-Fi (2 4 and 5 GHz) you can scan via Wi-Fi to your laptop tablet or smartphone device

,
Built in software Organizes and cleans up your documents with automatic cropping blank page deletion and more Scanning speed of up to 30 ppm with 50 page automatic document feeder (ADF) optical resolution of up to 600 dpi

,
Includes a 1-year subscription to Adobe Acrobat DC Pro for Mac or PC Turned scanned documents into editable searchable PDFs

,
Resolution: 600Dpi

",https://images-na.ssl-images-amazon.com/images/I/61nu5aYVU9L._AC_SL1200_.jpg,$449.99,"







Fujitsu ScanSnap iX1500 Deluxe with Adobe Acrobat DC Pro for Mac & PC (White)






",https://www.amazon.com/Fujitsu-ScanSnap-iX1500-Deluxe-Acrobat/dp/B08659LDFQ/ref=sr_1_11?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-11,"New (2) from, ,$449.99,Compare with similar items",4.5 out of 5 stars
,"
                Office Products
            ,
                 Office Electronics
             ","
            Perfect for small or home offices, the Brother HL-L2350DW monochrome laser printer delivers class-leading print speeds up to 32ppm (1) along with wireless networking. Flexible paper handling choices include an up to 250-sheet capacity paper tray and manual feed slot. Offers WiFi printing from compatible mobile devices (2) for added convenience.
        ","Designed for the busy home business or small business owner, the new Brother HL L2350DW compact laser printer is an exceptional business printing solution. Engineered with the latest technology, this compact, yet highly diverse laser printer delivers class leading printing speeds of up to 32 pages per minute. It also has automatic duplex (two sided) printing capability, making dual sided printing simple, fast, and efficient. The 250 sheet paper capacity allows busy business owners to improve efficiency and reduce downtime with less paper refills needed.,Quality is enhanced by using Brother Genuine high yield replacement cartridges (TN 760) which can help to reduce operational costs (also compatible with TN 730 replacement toner cartridge). The new compact laser printer from Brother can print on both letter and legal sized paper. It is also infused with modern wireless technology that will permit you to print from smartphones, laptops, tablets, or desktop devices. Also, a built in wireless or USB interface offers users the flexibility to send multiple print jobs to the Brother HL L2350DW at the same time.,Brother is dedicated to superior customer service and stands by our products by offering a 1 year limited warranty on this new compact laser printer. We provide free online, call, or live chat support for the life of your printer. At Brother, we want to ensure that your experience with us is exceptional. If you have been looking for an exceptional compact laser printer with fast printing capacity and multiple user friendly features, add the Brother HL L2350DW to your Amazon shopping cart today.,(1) Based on competing in class monochrome laser printers under 200 dollars. Print speed specifications gathered from manufacturer websites as of 1/9/2017.(2) Requires connection to a wireless network.(3) TN 760 High Yield vs. TN 730 Standard Yield. Up to two times more prints and lower printing costs based on yields and MSRP. Standard Yield and High yield cartridges sold separately.(4) Approx. toner cartridge yield in accordance with ISO/IEC 19752 (letter/A4).(5) Reprinted from PCMag with permission. Copyright 2017 Ziff Davis, LLC. All Rights Reserved.(6) Approx. 300 pages per month in accordance with ISO/IEC 19752 (Letter/A4) using the 2 toners provided in box.(7) The mobile device must have NFC capability and run Android OS 4.4 or later. Supported Network Protocols (IPv4): ARP, RARP, BOOTP, DHCP, APIPA (Auto IP), WINS/NetBIOS Name Resolution, DNS Resolver, mDNS, LLMNR Responder, LPR/LPD, Custom Raw Port/Port 9100, IPP, FTP Server, SNMPv1/v2c/v3, HTTP Server, TFTP Client and Server, SMTP Client, ICMP, Web Services (Print/Scan), Supported Network Protocols (IPv6): NDP, RA, DNS Resolver, mDNS, LLMNR Responder, LPR/LPD, Custom Raw Port/Port 9100, IPP, FTP Server, SNMPv1/v2c/v3, HTTP Server, TFTP Client and Server, SMTP Client, ICMPv6, LLTD Responder, Web Services (Print/Scan). ","
, ,
,by entering your model number.,
,
,
Print more, wait less. Engineered for increased efficiency with class leading print speeds of up to 32 pages per minute1.

,
Dynamic features accommodate your evolving needs. The 250-sheet paper capacity helps improve efficiency with less refills and handles letter or legal sized paper.

,
Flexible printing. The manual feed slot offers flexible paper handling for a variety of papers and sizes, such as card stock, envelopes, etc. to help you create professional looking documents.

,
Printing as mobile as you are. Print wirelessly from your desktop, laptop, smartphone and tablet2.

,
Connect your way. Versatile connection options with built-in wireless or connect locally to a single computer via its USB interface.

",https://images-na.ssl-images-amazon.com/images/I/71ryWtmAATL._AC_SL1500_.jpg,$119.99,"







Brother Compact Monochrome Laser Printer, HL-L2350DW, Wireless Printing, Duplex Two-Sided Printing, Amazon Dash Replenishment Ready






",https://www.amazon.com/Brother-Monochrome-HL-L2350DW-Two-Sided-Replenishment/dp/B0763WDSYZ/ref=sr_1_13?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-13,"New & Used (12) from, ,$119.99,Compare with similar items",4.2 out of 5 stars
,"
                Office Products
            ,
                 Office Electronics
             ",,"фbc

",,https://images-na.ssl-images-amazon.com/images/I/61dWUw2xy9L._AC_SL1362_.jpg,$18.92 - $189.99,"







ACCUTECK All-in-1 Series W-8250-50bs A-Pt 50 Digital with Ac Adapter, Silver






",https://www.amazon.com/ACCUTECK-W-8250-50bs-Digital-Adapter-Silver/dp/B00SMHWZ42/ref=sr_1_10?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-10,,2.3 out of 5 stars
,,,,,,,,https://www.amazon.com/AmazonBasics-8-Sheet-Cross-Cut-Credit-Shredder/dp/B00YFTHJ9C/ref=sr_1_2?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-2,,
,"
                Office Products
            ,
                 Office Electronics
             ","
            We want you to be completely satisfied with your technology purchase. You'll find useful resources, answers to your questions and access to experienced customer satisfaction and technical services representatives at the TI Cares Team.
        ","The all-purpose TI-84 Plus graphing calculator, ideal for math and science, features more than a dozen preloaded apps including functionality that encourages exploration of interactive geometry, inequality graphing, and real-world data collection and analysis. Ideal for middle school through college.,What's in the Box:  ,TI-84 Plus calculator, impact-resistant protective slide case, TI connectivity/USB cable, silver oxide battery, four AAA batteries, Guidebook and free software Apps, warranty information.  ,TI-Rechargeable battery

,Amazon.com Product Description Building on the hugely popular TI-83 Plus, which is perhaps the best-selling calculator of all time, the TI-84 Plus is completely compatible with its predecessor. From that well-established platform, this new model adds more speed (a processor that's 2.5 times faster), more memory (24 KB RAM and 480 KB of Flash ROM), an enhanced high-contrast display (eight lines by 16 characters), and more beloved Apps. , , , , , TI-84 Plus, normal slide case, TI connectivity cable/USB cable, silver oxide battery, TI Product CD-ROM with full reference Guidebook and free software Apps, warranty information; four AAA batteries not included, alkaline recommended","
, ,
,by entering your model number.,
,
,
Preloaded with software, including Cabri Jr. interactive geometry software.

,
Up to ten graphing functions defined, saved, graphed and analyzed at one time.

,
Advanced functions accessed through pull-down display menus.

,
Horizontal and vertical split screen options. Vibrant backlit color screen

,
I/o port for communication with other TI products.Seven different graph styles for differentiating the look of each graph drawn

",https://images-na.ssl-images-amazon.com/images/I/61NDeucCj2L._AC_SL1000_.jpg,$78.00,"







Texas Instruments TI-84 Plus Graphics Calculator, Black






",https://www.amazon.com/Texas-Instruments-TI-84-Graphics-Calculator/dp/B0001EMM0G/ref=sr_1_12?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-12,"New & Used (31) from, ,$70.87",4.7 out of 5 stars
,"
                Office Products
            ,
                 Office Electronics
             ",,"This is a thermal laminator that will laminate items up to 9 inch wide. It is a 2 roller system that has two temperature settings. It is photo quality and will laminate Up to 5 mil thickness pouches.

","
, ,
,by entering your model number.,
,
,
Laminates Items up to 9 inches wide

,
Two roller system with two temperature settings

,
Suitable for use with photos

,
Will laminate pouches up to 5 mm thick

,
This laminating machine has an updated color and finish

",https://images-na.ssl-images-amazon.com/images/I/71a4Ne45MuL._AC_SL1500_.jpg,$21.99,"







Scotch Thermal Laminator, 2 Roller System for a Professional Finish, Use for Home, Office or School, Suitable for use with Photos (TL901X)






",https://www.amazon.com/Scotch-Thermal-Laminator-Professional-Laminate/dp/B0010JEJPC/ref=sr_1_7?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-7,"New (5) from, ,$21.99",4.6 out of 5 stars
,"
                Office Products
            ,
                 Office Electronics
             ",,"Scotch Thermal Laminating Pouches protect items from damage and are for use with thermal laminators. Pouches have a clear, high quality finish. Letter size.

","
, ,
,by entering your model number.,
,
,
8.5 x 11 for letter size documents

,
Photo safe

,
200 pouches per pack

,
Great for signs, schedules, certificates, kids artwork, and more

",https://images-na.ssl-images-amazon.com/images/I/81rk9XDdFYL._AC_SL1500_.jpg,$28.56,"







Scotch Thermal Laminating Pouches, 200-Pack, 8.9 x 11.4 Inches, Letter Size Sheets, Clear, 3-Mil (TP3854-200)






",https://www.amazon.com/Scotch-Laminating-11-4-Inches-200-Pack-TP3854-200/dp/B00CBAWIIY/ref=sr_1_8?dchild=1&fst=as%3Aoff&qid=1599659242&rnid=16225009011&s=electronics&sr=1-8,"New (4) from, ,$28.56,Compare with similar items",4.9 out of 5 stars
,,,,,,,,https://www.amazon.com/Texas-Instruments-TI-84-Graphing-Calculator/dp/B00UG8TROG/ref=sr_1_1?fst=as%3Aoff&qid=1599659244&rnid=16225009011&s=electronics&sr=1-1,,
